44798.000000 82.000000 0.340000 4.005579
44777.000000 82.000000 2.360000 4.005579
44293.500000 82.000000 4.380000 4.005579
43762.500000 82.000000 6.400000 4.005579
43555.500000 82.000000 8.430000 4.005579
44078.500000 82.000000 10.450000 4.005579
44967.500000 82.000000 12.470000 4.005579
45437.000000 82.000000 14.490000 4.005579
45381.000000 82.000000 16.520000 4.005579
45245.500000 82.000000 18.540001 4.005579
44788.500000 82.000000 20.559999 4.005579
44821.000000 82.000000 22.580000 4.005579
44424.000000 82.000000 24.610001 4.005579
43957.000000 82.000000 26.629999 4.005579
44174.500000 82.000000 28.650000 4.005579
43763.500000 82.000000 30.670000 4.005579
43353.000000 82.000000 32.700001 4.005579
43045.000000 82.000000 34.720001 4.005579
43226.500000 82.000000 36.740002 4.005579
43048.500000 82.000000 38.759998 4.005579
42242.000000 82.000000 40.790001 4.005579
41887.000000 82.000000 42.810001 4.005579
41689.500000 82.000000 44.830002 4.005579
40780.500000 82.000000 46.849998 4.005579
41188.000000 82.000000 48.880001 4.005579
41418.000000 82.000000 50.900002 4.005579
42061.000000 82.000000 52.919998 4.005579
41850.000000 82.000000 54.939999 4.005579
41515.500000 82.000000 56.970001 4.005579
41284.500000 82.000000 58.990002 4.005579
41017.000000 82.000000 61.009998 4.005579
40906.500000 82.000000 63.029999 4.005579
39798.000000 82.000000 65.059998 4.005579
39526.500000 82.000000 67.080002 4.005579
38656.500000 82.000000 69.099998 4.005579
38106.500000 82.000000 71.120003 4.005579
37514.000000 82.000000 73.150002 4.005579
37008.000000 82.000000 75.169998 4.005579
36981.000000 82.000000 77.190002 4.005579
36654.000000 82.000000 79.209999 4.005579
36157.000000 82.000000 81.239998 4.005579
36433.000000 82.000000 83.260002 4.005579
36176.500000 82.000000 85.279999 4.005579
36056.500000 82.000000 87.300003 4.005579
35416.500000 82.000000 89.330002 4.005579
34895.500000 82.000000 91.349998 4.005579
33959.000000 82.000000 93.370003 4.005579
32834.500000 82.000000 95.389999 4.005579
32273.500000 82.000000 97.419998 4.005579
31777.500000 82.000000 99.440002 4.005579
31567.500000 82.000000 101.460000 4.005579
31787.500000 82.000000 103.480000 4.005579
32655.000000 82.000000 105.510000 4.005579
33222.500000 82.000000 107.530000 4.005579
33636.000000 82.000000 109.550000 4.005579
33824.500000 82.000000 111.570000 4.005579
33881.000000 82.000000 113.600000 4.005579
33751.000000 82.000000 115.620000 4.005579
33618.500000 82.000000 117.640000 4.005579
33683.000000 82.000000 119.660000 4.005579
33527.500000 82.000000 121.690000 4.005579
32925.000000 82.000000 123.710000 4.005579
32450.500000 82.000000 125.730000 4.005579
32245.000000 82.000000 127.750000 4.005579
32110.000000 82.000000 129.780000 4.005579
32471.000000 82.000000 131.800000 4.005579
32980.000000 82.000000 133.820010 4.005579
33399.500000 82.000000 135.840000 4.005579
33660.500000 82.000000 137.870000 4.005579
33838.500000 82.000000 139.890000 4.005579
33484.500000 82.000000 141.910000 4.005579
33535.000000 82.000000 143.929990 4.005579
33845.500000 82.000000 145.960010 4.005579
33814.500000 82.000000 147.980000 4.005579
33703.000000 82.000000 150.000000 4.005579
34012.000000 82.000000 152.020000 4.005579
34087.000000 82.000000 154.039990 4.005579
34185.000000 82.000000 156.070010 4.005579
34452.000000 82.000000 158.090000 4.005579
34640.000000 82.000000 160.110000 4.005579
34828.000000 82.000000 162.130000 4.005579
34824.500000 82.000000 164.160000 4.005579
34401.000000 82.000000 166.179990 4.005579
34743.500000 82.000000 168.200000 4.005579
35323.000000 82.000000 170.220000 4.005579
36258.500000 82.000000 172.250000 4.005579
36575.000000 82.000000 174.270000 4.005579
36788.000000 82.000000 176.289990 4.005579
36545.500000 82.000000 178.310000 4.005579
36599.000000 82.000000 180.340000 4.005579
37254.000000 82.000000 182.360000 4.005579
37358.500000 82.000000 184.380000 4.005579
37092.500000 82.000000 186.399990 4.005579
36952.500000 82.000000 188.429990 4.005579
36448.500000 82.000000 190.450000 4.005579
36280.000000 82.000000 192.470000 4.005579
36104.000000 82.000000 194.490010 4.005579
36225.500000 82.000000 196.520000 4.005579
