0.000000 0.000000 360.000000 0.000000 0.000000 0.000000
2.000000 0.000000 60.000000 0.000000 0.000000 0.001276
2.000000 60.000000 60.000000 0.000000 0.000000 0.001276
2.000000 120.000000 60.000000 0.000000 0.000000 0.001276
2.000000 180.000000 60.000000 0.000000 0.000000 0.001276
2.000000 240.000000 60.000000 0.000000 0.000000 0.001276
2.000000 300.000000 60.000000 0.000000 0.000000 0.001276
4.000000 0.000000 30.000000 0.000000 0.000000 0.001276
4.000000 30.000000 30.000000 0.000000 0.000000 0.001276
4.000000 60.000000 30.000000 0.000000 0.000000 0.001276
4.000000 90.000000 30.000000 0.000000 0.000000 0.001276
4.000000 120.000000 30.000000 0.000000 0.000000 0.001276
4.000000 150.000000 30.000000 0.000000 0.000000 0.001276
4.000000 180.000000 30.000000 0.000000 0.000000 0.001275
4.000000 210.000000 30.000000 0.000000 0.000000 0.001275
4.000000 240.000000 30.000000 0.000000 0.000000 0.001275
4.000000 270.000000 30.000000 0.000000 0.000000 0.001275
4.000000 300.000000 30.000000 0.000000 0.000000 0.001275
4.000000 330.000000 30.000000 0.000000 0.000000 0.001275
6.000000 0.000000 20.000000 0.000000 0.000000 0.001276
6.000000 20.000000 20.000000 0.000000 0.000000 0.001276
6.000000 40.000000 20.000000 0.000000 0.000000 0.001276
6.000000 60.000000 20.000000 0.000000 0.000000 0.001276
6.000000 80.000000 20.000000 0.000000 0.000000 0.001276
6.000000 100.000000 20.000000 0.000000 0.000000 0.001276
6.000000 120.000000 20.000000 0.000000 0.000000 0.001275
6.000000 140.000000 20.000000 0.000000 0.000000 0.001275
6.000000 160.000000 20.000000 0.000000 0.000000 0.001275
6.000000 180.000000 20.000000 0.000000 0.000000 0.001275
6.000000 200.000000 20.000000 0.000000 0.000000 0.001275
6.000000 220.000000 20.000000 0.000000 0.000000 0.001275
6.000000 240.000000 20.000000 0.000000 0.000000 0.001275
6.000000 260.000000 20.000000 0.000000 0.000000 0.001275
6.000000 280.000000 20.000000 0.000000 0.000000 0.001275
6.000000 300.000000 20.000000 0.000000 0.000000 0.001275
6.000000 320.000000 20.000000 0.000000 0.000000 0.001275
6.000000 340.000000 20.000000 0.000000 0.000000 0.001275
8.000000 0.000000 14.400000 0.000000 0.000000 0.001276
8.000000 14.400000 14.400000 0.000000 0.000000 0.001276
8.000000 28.800000 14.400000 0.000000 0.000000 0.001276
8.000000 43.200000 14.400000 0.000000 0.000000 0.001276
8.000000 57.600000 14.400000 0.000000 0.000000 0.001276
8.000000 72.000000 14.400000 0.000000 0.000000 0.001276
8.000000 86.400000 14.400000 0.000000 0.000000 0.001275
8.000000 100.800000 14.400000 0.000000 0.000000 0.001275
8.000000 115.200000 14.400000 0.000000 0.000000 0.001275
8.000000 129.600000 14.400000 0.000000 0.000000 0.001275
8.000000 144.000000 14.400000 0.000000 0.000000 0.001275
8.000000 158.400000 14.400000 0.000000 0.000000 0.001275
8.000000 172.800000 14.400000 0.000000 0.000000 0.001275
8.000000 187.200000 14.400000 0.000000 0.000000 0.001275
8.000000 201.600000 14.400000 0.000000 0.000000 0.001275
8.000000 216.000000 14.400000 0.000000 0.000000 0.001275
8.000000 230.400000 14.400000 0.000000 0.000000 0.001275
8.000000 244.800000 14.400000 0.000000 0.000000 0.001275
8.000000 259.200000 14.400000 0.000000 0.000000 0.001274
8.000000 273.600000 14.400000 0.000000 0.000000 0.001274
8.000000 288.000000 14.400000 0.000000 0.000000 0.001274
8.000000 302.400000 14.400000 0.000000 0.000000 0.001274
8.000000 316.800000 14.400000 0.000000 0.000000 0.001274
8.000000 331.200000 14.400000 0.000000 0.000000 0.001274
8.000000 345.600000 14.400000 0.000000 0.000000 0.001274
10.000000 0.000000 11.612903 0.000000 0.000000 0.001276
10.000000 11.612903 11.612903 0.000000 0.000000 0.001276
10.000000 23.225806 11.612903 0.000000 0.000000 0.001276
10.000000 34.838710 11.612903 0.000000 0.000000 0.001276
10.000000 46.451613 11.612903 0.000000 0.000000 0.001276
10.000000 58.064516 11.612903 0.000000 0.000000 0.001276
10.000000 69.677419 11.612903 0.000000 0.000000 0.001275
10.000000 81.290323 11.612903 0.000000 0.000000 0.001275
10.000000 92.903226 11.612903 0.000000 0.000000 0.001275
10.000000 104.516129 11.612903 0.000000 0.000000 0.001275
10.000000 116.129032 11.612903 0.000000 0.000000 0.001275
10.000000 127.741935 11.612903 0.000000 0.000000 0.001275
10.000000 139.354839 11.612903 0.000000 0.000000 0.001275
10.000000 150.967742 11.612903 0.000000 0.000000 0.001275
10.000000 162.580645 11.612903 0.000000 0.000000 0.001275
10.000000 174.193548 11.612903 0.000000 0.000000 0.001275
10.000000 185.806452 11.612903 0.000000 0.000000 0.001275
10.000000 197.419355 11.612903 0.000000 0.000000 0.001275
10.000000 209.032258 11.612903 0.000000 0.000000 0.001274
10.000000 220.645161 11.612903 0.000000 0.000000 0.001274
10.000000 232.258065 11.612903 0.000000 0.000000 0.001274
10.000000 243.870968 11.612903 0.000000 0.000000 0.001274
10.000000 255.483871 11.612903 0.000000 0.000000 0.001274
10.000000 267.096774 11.612903 0.000000 0.000000 0.001274
10.000000 278.709677 11.612903 0.000000 0.000000 0.001274
10.000000 290.322581 11.612903 0.000000 0.000000 0.001274
10.000000 301.935484 11.612903 0.000000 0.000000 0.001274
10.000000 313.548387 11.612903 0.000000 0.000000 0.001274
10.000000 325.161290 11.612903 0.000000 0.000000 0.001274
10.000000 336.774194 11.612903 0.000000 0.000000 0.001274
10.000000 348.387097 11.612903 0.000000 0.000000 0.001274
12.000000 0.000000 9.729730 0.000000 0.000000 0.001276
12.000000 9.729730 9.729730 0.000000 0.000000 0.001276
12.000000 19.459459 9.729730 0.000000 0.000000 0.001276
12.000000 29.189189 9.729730 0.000000 0.000000 0.001276
12.000000 38.918919 9.729730 0.000000 0.000000 0.001276
12.000000 48.648649 9.729730 0.000000 0.000000 0.001276
12.000000 58.378378 9.729730 0.000000 0.000000 0.001275
12.000000 68.108108 9.729730 0.000000 0.000000 0.001275
12.000000 77.837838 9.729730 0.000000 0.000000 0.001275
12.000000 87.567568 9.729730 0.000000 0.000000 0.001275
12.000000 97.297297 9.729730 0.000000 0.000000 0.001275
12.000000 107.027027 9.729730 0.000000 0.000000 0.001275
12.000000 116.756757 9.729730 0.000000 0.000000 0.001275
12.000000 126.486486 9.729730 0.000000 0.000000 0.001275
12.000000 136.216216 9.729730 0.000000 0.000000 0.001275
12.000000 145.945946 9.729730 0.000000 0.000000 0.001275
12.000000 155.675676 9.729730 0.000000 0.000000 0.001275
12.000000 165.405405 9.729730 0.000000 0.000000 0.001275
12.000000 175.135135 9.729730 0.000000 0.000000 0.001274
12.000000 184.864865 9.729730 0.000000 0.000000 0.001274
12.000000 194.594595 9.729730 0.000000 0.000000 0.001274
12.000000 204.324324 9.729730 0.000000 0.000000 0.001274
12.000000 214.054054 9.729730 0.000000 0.000000 0.001274
12.000000 223.783784 9.729730 0.000000 0.000000 0.001274
12.000000 233.513514 9.729730 0.000000 0.000000 0.001274
12.000000 243.243243 9.729730 0.000000 0.000000 0.001274
12.000000 252.972973 9.729730 0.000000 0.000000 0.001274
12.000000 262.702703 9.729730 0.000000 0.000000 0.001274
12.000000 272.432432 9.729730 0.000000 0.000000 0.001274
12.000000 282.162162 9.729730 0.000000 0.000000 0.001274
12.000000 291.891892 9.729730 0.000000 0.000000 0.001274
12.000000 301.621622 9.729730 0.000000 0.000000 0.001274
12.000000 311.351351 9.729730 0.000000 0.000000 0.001274
12.000000 321.081081 9.729730 0.000000 0.000000 0.001274
12.000000 330.810811 9.729730 0.000000 0.000000 0.001274
12.000000 340.540541 9.729730 0.000000 0.000000 0.001274
12.000000 350.270270 9.729730 0.000000 0.000000 0.001221
14.000000 0.000000 8.372093 0.000000 0.000000 0.001276
14.000000 8.372093 8.372093 0.000000 0.000000 0.001276
14.000000 16.744186 8.372093 0.000000 0.000000 0.001276
14.000000 25.116279 8.372093 0.000000 0.000000 0.001276
14.000000 33.488372 8.372093 0.000000 0.000000 0.001276
14.000000 41.860465 8.372093 0.000000 0.000000 0.001276
14.000000 50.232558 8.372093 0.000000 0.000000 0.001275
14.000000 58.604651 8.372093 0.000000 0.000000 0.001275
14.000000 66.976744 8.372093 0.000000 0.000000 0.001275
14.000000 75.348837 8.372093 0.000000 0.000000 0.001275
14.000000 83.720930 8.372093 0.000000 0.000000 0.001275
14.000000 92.093023 8.372093 0.000000 0.000000 0.001275
14.000000 100.465116 8.372093 0.000000 0.000000 0.001275
14.000000 108.837209 8.372093 0.000000 0.000000 0.001275
14.000000 117.209302 8.372093 0.000000 0.000000 0.001275
14.000000 125.581395 8.372093 0.000000 0.000000 0.001275
14.000000 133.953488 8.372093 0.000000 0.000000 0.001275
14.000000 142.325581 8.372093 0.000000 0.000000 0.001275
14.000000 150.697674 8.372093 0.000000 0.000000 0.001274
14.000000 159.069767 8.372093 0.000000 0.000000 0.001274
14.000000 167.441860 8.372093 0.000000 0.000000 0.001274
14.000000 175.813953 8.372093 0.000000 0.000000 0.001274
14.000000 184.186047 8.372093 0.000000 0.000000 0.001274
14.000000 192.558140 8.372093 0.000000 0.000000 0.001274
14.000000 200.930233 8.372093 0.000000 0.000000 0.001274
14.000000 209.302326 8.372093 0.000000 0.000000 0.001274
14.000000 217.674419 8.372093 0.000000 0.000000 0.001274
14.000000 226.046512 8.372093 0.000000 0.000000 0.001274
14.000000 234.418605 8.372093 0.000000 0.000000 0.001274
14.000000 242.790698 8.372093 0.000000 0.000000 0.001274
14.000000 251.162791 8.372093 0.000000 0.000000 0.001274
14.000000 259.534884 8.372093 0.000000 0.000000 0.001274
14.000000 267.906977 8.372093 0.000000 0.000000 0.001274
14.000000 276.279070 8.372093 0.000000 0.000000 0.001274
14.000000 284.651163 8.372093 0.000000 0.000000 0.001274
14.000000 293.023256 8.372093 0.000000 0.000000 0.001274
14.000000 301.395349 8.372093 0.000000 0.000000 0.001221
14.000000 309.767442 8.372093 0.000000 0.000000 0.001221
14.000000 318.139535 8.372093 0.000000 0.000000 0.001221
14.000000 326.511628 8.372093 0.000000 0.000000 0.001221
14.000000 334.883721 8.372093 0.000000 0.000000 0.001221
14.000000 343.255814 8.372093 0.000000 0.000000 0.001221
14.000000 351.627907 8.372093 0.000000 0.000000 0.001221
16.000000 0.000000 7.346939 0.000000 0.000000 0.001276
16.000000 7.346939 7.346939 0.000000 0.000000 0.001276
16.000000 14.693878 7.346939 0.000000 0.000000 0.001276
16.000000 22.040816 7.346939 0.000000 0.000000 0.001276
16.000000 29.387755 7.346939 0.000000 0.000000 0.001276
16.000000 36.734694 7.346939 0.000000 0.000000 0.001276
16.000000 44.081633 7.346939 0.000000 0.000000 0.001275
16.000000 51.428571 7.346939 0.000000 0.000000 0.001275
16.000000 58.775510 7.346939 0.000000 0.000000 0.001275
16.000000 66.122449 7.346939 0.000000 0.000000 0.001275
16.000000 73.469388 7.346939 0.000000 0.000000 0.001275
16.000000 80.816327 7.346939 0.000000 0.000000 0.001275
16.000000 88.163265 7.346939 0.000000 0.000000 0.001275
16.000000 95.510204 7.346939 0.000000 0.000000 0.001275
16.000000 102.857143 7.346939 0.000000 0.000000 0.001275
16.000000 110.204082 7.346939 0.000000 0.000000 0.001275
16.000000 117.551020 7.346939 0.000000 0.000000 0.001275
16.000000 124.897959 7.346939 0.000000 0.000000 0.001275
16.000000 132.244898 7.346939 0.000000 0.000000 0.001274
16.000000 139.591837 7.346939 0.000000 0.000000 0.001274
16.000000 146.938776 7.346939 0.000000 0.000000 0.001274
16.000000 154.285714 7.346939 0.000000 0.000000 0.001274
16.000000 161.632653 7.346939 0.000000 0.000000 0.001274
16.000000 168.979592 7.346939 0.000000 0.000000 0.001274
16.000000 176.326531 7.346939 0.000000 0.000000 0.001274
16.000000 183.673469 7.346939 0.000000 0.000000 0.001274
16.000000 191.020408 7.346939 0.000000 0.000000 0.001274
16.000000 198.367347 7.346939 0.000000 0.000000 0.001274
16.000000 205.714286 7.346939 0.000000 0.000000 0.001274
16.000000 213.061224 7.346939 0.000000 0.000000 0.001274
16.000000 220.408163 7.346939 0.000000 0.000000 0.001274
16.000000 227.755102 7.346939 0.000000 0.000000 0.001274
16.000000 235.102041 7.346939 0.000000 0.000000 0.001274
16.000000 242.448980 7.346939 0.000000 0.000000 0.001274
16.000000 249.795918 7.346939 0.000000 0.000000 0.001274
16.000000 257.142857 7.346939 0.000000 0.000000 0.001274
16.000000 264.489796 7.346939 0.000000 0.000000 0.001221
16.000000 271.836735 7.346939 0.000000 0.000000 0.001221
16.000000 279.183673 7.346939 0.000000 0.000000 0.001221
16.000000 286.530612 7.346939 0.000000 0.000000 0.001221
16.000000 293.877551 7.346939 0.000000 0.000000 0.001221
16.000000 301.224490 7.346939 0.000000 0.000000 0.001221
16.000000 308.571429 7.346939 0.000000 0.000000 0.001221
16.000000 315.918367 7.346939 0.000000 0.000000 0.001221
16.000000 323.265306 7.346939 0.000000 0.000000 0.001221
16.000000 330.612245 7.346939 0.000000 0.000000 0.001221
16.000000 337.959184 7.346939 0.000000 0.000000 0.001221
16.000000 345.306122 7.346939 0.000000 0.000000 0.001221
16.000000 352.653061 7.346939 0.000000 0.000000 0.001221
18.000000 0.000000 6.545455 0.000000 0.000000 0.001276
18.000000 6.545455 6.545455 0.000000 0.000000 0.001276
18.000000 13.090909 6.545455 0.000000 0.000000 0.001276
18.000000 19.636364 6.545455 0.000000 0.000000 0.001276
18.000000 26.181818 6.545455 0.000000 0.000000 0.001276
18.000000 32.727273 6.545455 0.000000 0.000000 0.001276
18.000000 39.272727 6.545455 0.000000 0.000000 0.001275
18.000000 45.818182 6.545455 0.000000 0.000000 0.001275
18.000000 52.363636 6.545455 0.000000 0.000000 0.001275
18.000000 58.909091 6.545455 0.000000 0.000000 0.001275
18.000000 65.454545 6.545455 0.000000 0.000000 0.001275
18.000000 72.000000 6.545455 0.000000 0.000000 0.001275
18.000000 78.545455 6.545455 0.000000 0.000000 0.001275
